kappa,energy_over_N,energy_std_error_over_N,energy_std_dev_over_N
9.7237228988017,-0.4504539965772197,0.00023345205140508414,0.0029989747731929443
9.873436410178963,-0.4506498048507471,0.00015856152268861468,0.003019805068976158
10.058013928639014,-0.45073604390364447,0.000279096855868256,0.0030652510029149024
10.118748764054555,-0.4506497113170841,0.00015938976900490355,0.0030273492760691553
10.13346088943759,-0.45065441003223555,0.0010535968519296158,0.0035601707879077613
10.19931262786448,-0.45087135832354414,0.00014905827556842638,0.003003708225524314
10.202879124907419,-0.4509304904295612,0.00012145057912218903,0.002941448973703154
10.228257510123031,-0.4506559426281335,0.0002020154643182125,0.0030896595290169793
10.286977553790624,-0.45113497842091915,0.0002389861921191743,0.002716870652205258
10.321299828115876,-0.45060157537055817,0.00035008688619752145,0.0027653933857453433
10.384614687666609,-0.45089593810410084,0.00014325859622169805,0.002914086027693371
10.409377748906536,-0.45102622624655564,0.00015339050735321412,0.0027437979858241273
10.447379720333725,-0.4509795270966931,0.00015384493086103464,0.0030984384063210495
10.447830496107368,-0.45096957244374075,0.0002493362876663154,0.00289859540652158
10.467244844438776,-0.45086948778354247,0.0001608481405888311,0.002907269895064354
10.496688946192279,-0.45093534196129226,0.00013985497140093372,0.0028301812028763453
10.56286092484625,-0.45085952493491827,0.0002852967466032564,0.0030607955600154735
10.728797623999121,-0.4512015230636276,0.0002638224507359547,0.0031997952764338602
10.788149418097278,-0.4511885137491415,0.00026280155832690896,0.0026910957456438506
10.805874785561114,-0.45079421010913606,0.0002867103707449867,0.003082876378398606
10.860453421774356,-0.4515587153636497,0.00015619714096292133,0.002816610773406538
10.946591970879542,-0.45140137621485227,0.00022141822207324914,0.002690638280289322
11.018035750129012,-0.4514917865302649,0.0001554671397345979,0.0028472256662985967
11.164134261365879,-0.4518931144764015,0.00018857910762989653,0.0023401250503790132
11.268966235727117,-0.45178990682398323,0.00023686636223577303,0.0028818498914538696
11.27821847601435,-0.45196382955564784,0.00045648224308951794,0.002893964913046248
11.307116131799068,-0.45188348618919383,0.00012585322288525194,0.0025720252314143863
